Image,Brand,Model,Category,Page,Img Score,Vision Score
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-32-1-230x350.png,APPLE,A2296,Smartphone,25,,6.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/4-a-59-15-230x350.png,SAMSUNG,SM-A105F,Smartphone,25,,5.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-14-230x350.png,19 janvier 2021,19 janvier 2021,Smartphone,25,,5.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-34-230x350.png,XIAOMI,Redmi Note 7 (32 Go),Smartphone,25,,6.9
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/8-a-11-10-230x350.png,Samsung Electronics Co. Ltd,SM-A217F,Smartphone,25,,8
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-33-230x350.png,XIAOMI,Redmi 9,Smartphone,25,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-13-230x350.png,Apple Distribution International,A2221,Smartphone,25,,4.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/8-a-11-10-230x350.png,Samsung Electronics Co. Ltd,SM-A217F,Smartphone,25,,8
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-32-230x350.png,YANG TECHNOLOGY SAS,OPPO A53S (CPH2135),Smartphone,25,,6.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-30-230x350.png,XIAOMI,XIAOMI,Smartphone,25,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/8-a-11-10-230x350.png,Samsung Electronics Co. Ltd,SM-A217F,Smartphone,25,,8
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-12-230x350.png,Huawei P20 lite,ANE-LX1,Smartphone,25,,5.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-28-230x350.png,XIAOMI,Mi Note 10,Smartphone,25,,6.9
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-27-230x350.png,XIAOMI,XIAOMI,Smartphone,25,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/8-a-11-6-1-230x350.png,Samsung Electronics Co. Ltd,SM-A515F,Smartphone,25,,8.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-29-230x350.png,OnePlus,OnePlus,Smartphone,26,,6.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-11-230x350.png,Samsung Electronics Co. Ltd,SM-A505F,Smartphone,26,,5.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-24-230x350.png,OnePlus,OnePlus,Smartphone,26,,6.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-26-230x350.png,Huawei P20,EML-L29,Smartphone,26,,6
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-20-1-230x350.png,OnePlus,OnePlus,Smartphone,26,,6.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-23-230x350.png,OnePlus,OnePlus,Smartphone,26,,6.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-22-230x350.png,OnePlus,OnePlus,Smartphone,26,,6.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-19-1-230x350.png,OnePlus,OnePlus,Smartphone,26,,6.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-21-1-230x350.png,OnePlus,OnePlus,Smartphone,26,,6.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-18-1-230x350.png,OnePlus,OnePlus,Smartphone,26,,6.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-16-1-230x350.png,ONEPLUS,ONEPLUS,Smartphone,26,,6.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/8-a-10-2-2-230x350.png,SAMSUNG,SM-N986BZKHEUB,Smartphone,26,,8
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/8-a-10-18-230x350.png,SAMSUNG Galaxy A72 4G Blanc,SM-A725FZWDEUH,Smartphone,26,,8.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-10-230x350.png,Huawei Mate30 Pro,LIO-L29,Smartphone,26,,5.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-25-230x350.png,YANG TECHNOLOGY SAS,OPPO FIND X2 NEO (CPH2009),Smartphone,26,,7
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-15-2-230x350.png,YANG TECHNOLOGY SAS,OPPO RENO 4 5G (CPH2091),Smartphone,26,,7.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-11-2-230x350.png,XIAOMI,XIAOMI,Smartphone,27,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-14-3-230x350.png,XIAOMI,XIAOMI,Smartphone,27,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/4-a-59-7-230x350.png,Samsung Electronics Co. Ltd,SM-A315G,Smartphone,27,,5.9
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-13-3-230x350.png,XIAOMI,Redmi 9A,Smartphone,27,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-9-230x350.png,Huawei Mate20 Pro,LYA-L29,Smartphone,27,,5.9
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-12-2-230x350.png,XIAOMI,Mi Note 10,Smartphone,27,,6.9
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-10-3-230x350.png,XIAOMI,XIAOMI,Smartphone,27,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-6-230x350.png,Samsung Electronics Co. Ltd,SM-G986B,Smartphone,27,,5.9
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-9-3-230x350.png,XIAOMI,Mi 9T Pro,Smartphone,27,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-17-1-230x350.png,OnePlus,OnePlus,Smartphone,27,,6.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-5-230x350.png,Huawei P30,ELE-L29,Smartphone,27,,5.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-7-3-230x350.png,Huawei Mate20,HMA-L29,Smartphone,27,,6.5
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-4-230x350.png,Samsung Electronics Co. Ltd,SM-G986B,Smartphone,27,,5.9
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-8-3-230x350.png,Huawei Mate20,HMA-L29,Smartphone,27,,6.5
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-5-3-230x350.png,XIAOMI,Redmi Note 8T,Smartphone,27,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-8-230x350.png,Samsung Electronics Co. Ltd,SM-A315G,Smartphone,27,,5.9
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-3-1-230x350.png,Samsung Electronics Co. Ltd,SM-A405F,Smartphone,28,,5.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-6-4-230x350.png,XIAOMI,POCO X3,Smartphone,28,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-4-1-230x350.png,XIAOMI,XIAOMI,Smartphone,28,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-2-1-230x350.png,Huawei P30 Pro,VOG-L29,Smartphone,28,,5.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/8-a-11-6-1-230x350.png,SAMSUNG,SM-A515F,Smartphone,28,,8.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-3-2-230x350.png,HONOR,STK-LX1,Smartphone,28,,6.5
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-1-1-230x350.png,Samsung Electronics Co. Ltd,SM-G980F,Smartphone,28,,5.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-2-1-230x350.png,XIAOMI,Redmi 9A,Smartphone,28,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/4-a-59-3-230x350.png,Huawei P smart 2019,POT-LX1,Smartphone,28,,5.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-21-230x350.png,XIAOMI,Mi 10 Lite,Smartphone,28,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-3-1-230x350.png,XIAOMI,POCO X3,Smartphone,28,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-1-2-230x350.png,XIAOMI,Redmi Note 7,Smartphone,28,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/06/6-a-79-18-230x350.png,XIAOMI,Redmi Note 9C NFC,Smartphone,28,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/Wiko-View4Lte-230x350.png,Wiko,VIEW 4 LITE (v730),Smartphone,35,,6.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-79-17-230x350.png,EssentielB,HEYOU 40,Smartphone,35,,6.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-79-50-230x350.png,OnePlus,N100,Smartphone,35,,6.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-79-49-230x350.png,OnePlus,N10 5G,Smartphone,35,,6.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-79-48-230x350.png,OnePlus,Nord,Smartphone,35,,6.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-79-47-230x350.png,OnePlus,7T,Smartphone,35,,6.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-79-46-230x350.png,OnePlus,8,Smartphone,35,,6.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-79-51-230x350.png,OnePlus,8 Pro,Smartphone,35,,6.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/Wiko-Y50-130-230x350.png,Wiko,Y50 (K130),Smartphone,35,,7
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-79-10-1-230x350.png,Wiko,Y61 (K560),Smartphone,35,,6.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-79-9-1-230x350.png,Wiko,VIEW 5 PLUS (W-V850),Smartphone,35,,6.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-79-8-1-230x350.png,Wiko,TOMMY3 (C200),Smartphone,35,,6.9
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-79-7-230x350.png,Wiko,SUNNY3 (K120),Smartphone,35,,6.9
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-79-230x350.png,OnePlus,8T,Smartphone,35,,6.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/smartphone-samsung-s10-230x350.jpg,SAMSUNG,SM-G973F,Smartphone,35,,5.7
https://www.indicereparabilite.fr/wp-content/uploads/2020/11/smartphone-samsung-1-230x350.jpg,SAMSUNG,SM-G780F,Smartphone,35,,8.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/4-a-59-9-230x350.png,SAMSUNG,SM-A105F,Smartphone,33,,5.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/4-a-59-8-230x350.jpg,SAMSUNG,SM-A202F,Smartphone,33,,5.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/4-a-59-7-230x350.png,SAMSUNG,SM-A315G,Smartphone,33,,5.9
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/8-a-11-6-1-230x350.png,SAMSUNG,SM-A515F,Smartphone,33,,8.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-79-54-230x350.png,SAMSUNG,SM-F916B,Smartphone,33,,7.5
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/4-a-59-6-230x350.png,SAMSUNG,SM-M515F,Smartphone,33,,5.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/8-a-11-4-1-230x350.png,SAMSUNG,SM-N981B,Smartphone,33,,8.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/8-a-11-3-1-230x350.png,SAMSUNG,SM-A125F,Smartphone,33,,8.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/4-a-59-4-230x350.jpg,SAMSUNG,SM-A405F,Smartphone,33,,5.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/8-a-11-2-2-230x350.png,SAMSUNG,SM-A415F,Smartphone,33,,8
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-79-53-230x350.png,SAMSUNG,SM-G398F,Smartphone,33,,6.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-79-52-230x350.jpg,SAMSUNG,SM-G715F,Smartphone,33,,6.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/4-a-59-3-230x350.png,SAMSUNG,SM-G975F,Smartphone,33,,5.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/4-a-59-2-230x350.png,SAMSUNG,SM-G985F,Smartphone,33,,5.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/4-a-59-1-230x350.png,SAMSUNG,SM-G988B,Smartphone,33,,5.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/4-a-59-230x350.png,SAMSUNG,SM-G980F,Smartphone,33,,5.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/4-a-59-230x350.png,SAMSUNG,SM-G980F,Smartphone,34,,5.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/8-a-11-10-230x350.png,SAMSUNG,SM-A217F,Smartphone,34,,8
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/Y-51-230x350.png,Wiko,Wiko,Smartphone,34,,6.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/Y-60-230x350.png,Wiko,Wiko,Smartphone,34,,7
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/Y61-230x350.png,Wiko,Wiko,Smartphone,34,,6.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/Y-80-230x350.png,Wiko,Y80 (W-V720),Smartphone,34,,6.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/Y-81-230x350.png,Wiko,Y81 (W-V680),Smartphone,34,,6.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/View5Plus-230x350.png,Wiko,VIEW 5 PLUS (W-V850),Smartphone,34,,6.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/VIEW5-230x350.png,Wiko,VIEW 5 (W-V851),Smartphone,34,,6.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/HARRY2-230x350.png,Wiko,HARRY 2 (V600BN),Smartphone,34,,6.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/Lenny5-230x350.png,Wiko,LENNY 5 (K400),Smartphone,34,,6.9
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/VIEW3-230x350.png,Wiko,VIEW 3 (P311),Smartphone,34,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/VIEW3LITE-230x350.png,Wiko,VIEW 3 LITE (P311),Smartphone,34,,6.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/VIEW-3-PRO-230x350.png,Wiko,VIEW 3 PRO (P611),Smartphone,34,,6.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/8-a-12-2-2-230x350.png,Fairphone,FP3,Smartphone,34,,8.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/Wiko-View-4-230x350.png,Wiko,VIEW 4 (v830),Smartphone,34,,7
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/4-a-59-230x350.png,SAMSUNG,SM-G981B,Smartphone,33,,5.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/8-a-11-9-230x350.png,SAMSUNG,SM-G996B,Smartphone,33,,8.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/4-a-59-12-230x350.png,SAMSUNG,SM-A505F,Smartphone,33,,5.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-794-1-230x350.png,HMD GLOBAL OY,Nokia 2.4,Smartphone,33,,6.5
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-793-1-230x350.png,HMD GLOBAL OY,Nokia 3.4,Smartphone,33,,6.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-792-1-230x350.png,HMD GLOBAL OY,Nokia 5.3,Smartphone,33,,6.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-791-1-230x350.png,HMD GLOBAL OY,Nokia 8.3,Smartphone,33,,6.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-79-20-230x350.png,HMD GLOBAL OY,Nokia 1.3,Smartphone,33,,6.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/8-a-113-230x350.png,CROSSCALL,CORE-M4 GO,Smartphone,33,,8.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/8-a-112-230x350.png,CROSSCALL,CORE-M4,Smartphone,33,,8.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-7911-230x350.png,CROSSCALL,TREKKER-X4,Smartphone,33,,6.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/8-a-111-230x350.png,CROSSCALL,CORE-X4,Smartphone,33,,8.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/8-a-11-8-1-230x350.png,SAMSUNG,SM-A426B,Smartphone,33,,8.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/4-a-59-11-230x350.png,SAMSUNG,SM-G986B,Smartphone,33,,5.9
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/4-a-59-11-230x350.png,SAMSUNG,SM-G986B,Smartphone,33,,5.9
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/8-a-11-7-1-230x350.png,SAMSUNG,SM-N986B,Smartphone,33,,8
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/4-a-59-230x350.png,SAMSUNG,SM-G981B,Smartphone,32,,5.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/8-a-11-9-230x350.png,SAMSUNG,SM-G996B,Smartphone,32,,8.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/4-a-59-12-230x350.png,SAMSUNG,SM-A505F,Smartphone,32,,5.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-794-1-230x350.png,HMD GLOBAL OY,Nokia 2.4,Smartphone,32,,6.5
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-793-1-230x350.png,HMD GLOBAL OY,Nokia 3.4,Smartphone,32,,6.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-792-1-230x350.png,HMD GLOBAL OY,Nokia 5.3,Smartphone,32,,6.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-791-1-230x350.png,HMD GLOBAL OY,Nokia 8.3,Smartphone,32,,6.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-79-20-230x350.png,HMD GLOBAL OY,Nokia 1.3,Smartphone,32,,6.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/8-a-113-230x350.png,CROSSCALL,CORE-M4 GO,Smartphone,32,,8.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/8-a-112-230x350.png,CROSSCALL,CORE-M4,Smartphone,32,,8.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/6-a-7911-230x350.png,CROSSCALL,TREKKER-X4,Smartphone,32,,6.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/8-a-111-230x350.png,CROSSCALL,CORE-X4,Smartphone,32,,8.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/8-a-11-8-1-230x350.png,SAMSUNG,SM-A426B,Smartphone,32,,8.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/4-a-59-11-230x350.png,SAMSUNG,SM-G986B,Smartphone,32,,5.9
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/4-a-59-11-230x350.png,SAMSUNG,SM-G986B,Smartphone,32,,5.9
https://www.indicereparabilite.fr/wp-content/uploads/2021/01/8-a-11-7-1-230x350.png,SAMSUNG,SM-N986B,Smartphone,32,,8
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-68-230x350.jpg,XIAOMI,XIAOMI,Smartphone,31,,6.9
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-67-230x350.png,XIAOMI,XIAOMI,Smartphone,31,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-73-230x350.png,XIAOMI,XIAOMI,Smartphone,31,,7
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-65-230x350.png,XIAOMI,XIAOMI,Smartphone,31,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-64-230x350.png,XIAOMI,XIAOMI,Smartphone,31,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-63-230x350.jpg,XIAOMI,XIAOMI,Smartphone,31,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-62-230x350.jpg,XIAOMI,XIAOMI,Smartphone,31,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-61-230x350.png,XIAOMI,XIAOMI,Smartphone,31,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-60-230x350.jpg,XIAOMI,XIAOMI,Smartphone,31,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-59-230x350.png,XIAOMI,XIAOMI,Smartphone,31,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-58-230x350.png,XIAOMI,XIAOMI,Smartphone,31,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-57-230x350.png,EssentielB,HEYOU 20,Smartphone,31,,6.4
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/4-a-59-17-230x350.png,SAMSUNG,SM-N770F,Smartphone,31,,5.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/8-a-11-10-230x350.jpg,SAMSUNG,SM-N980F,Smartphone,31,,8.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/4-a-59-15-230x350.png,SAMSUNG,SM-A105F,Smartphone,31,,5.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/4-a-59-13-230x350.png,SAMSUNG,SM-G973F,Smartphone,31,,5.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/4-a-59-3-230x350.png,APPLE,iPhone XR A2105,Smartphone,30,,4.5
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/6-a-79-3-230x350.png,APPLE,iPhone SE 2e génération,Smartphone,30,,6.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/4-a-59-2-230x350.png,APPLE,iPhone 11 Pro Max A2218,Smartphone,30,,4.5
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/4-a-59-1-230x350.png,APPLE,iPhone 11 Pro A2215,Smartphone,30,,4.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/4-a-59-230x350.png,APPLE,iPhone 11 A2221,Smartphone,30,,4.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/6-a-79-2-230x350.png,APPLE,iPhone 12 mini A2399,Smartphone,30,,6
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/6-a-79-2-230x350.png,APPLE,iPhone 12 Pro A2403,Smartphone,30,,6
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/6-a-79-1-230x350.png,APPLE,iPhone 12 Pro A2407,Smartphone,30,,6
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/6-a-79-230x350.png,APPLE,iPhone 12 Pro Max A2411,Smartphone,30,,6
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-77-230x350.png,XIAOMI,Redmi Note 9T5G,Smartphone,30,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-76-230x350.png,XIAOMI,Redmi 7A,Smartphone,30,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-75-230x350.png,XIAOMI,Redmi 8,Smartphone,30,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-74-230x350.png,XIAOMI,Redmi 8A,Smartphone,30,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-72-230x350.png,XIAOMI,Redmi Note 9C,Smartphone,30,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-71-230x350.png,XIAOMI,Mi 9,Smartphone,30,,7.1
https://www.indicereparabilite.fr/wp-content/uploads/2021/02/6-a-79-69-230x350.png,XIAOMI,Mi Note 10 Pro,Smartphone,30,,7
https://www.indicereparabilite.fr/wp-content/uploads/2021/05/6-a-79-14-230x350.png,Google,Pixel 4a,Smartphone,29,,6.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/04/8-a-10-8-230x350.png,Nautiz,X8,Smartphone,29,,9
https://www.indicereparabilite.fr/wp-content/uploads/2021/04/8-a-10-7-230x350.png,Nautiz,X9,Smartphone,29,,9
https://www.indicereparabilite.fr/wp-content/uploads/2021/04/8-a-10-6-230x350.png,Nautiz,X2,Smartphone,29,,8.9
https://www.indicereparabilite.fr/wp-content/uploads/2021/04/6-a-79-13-1-230x350.png,Nautiz,X6,Smartphone,29,,7.9
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/8-a-10-3-230x350.jpg,ATHESI,AP6301,Smartphone,29,,9.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/8-a-10-2-230x350.png,ATHESI,AP5701,Smartphone,29,,9.4
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/8-a-10-1-230x350.png,ATHESI,AP5801,Smartphone,29,,9.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/8-a-10-5-230x350.jpg,ATHESI,AP5705S,Smartphone,29,,9.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/4-a-59-8-230x350.jpg,APPLE,iPhone XS A1921,Smartphone,29,,4.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/6-a-79-7-230x350.png,APPLE,iPhone 7 A1778,Smartphone,29,,6.7
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/6-a-79-6-230x350.png,APPLE,iPhone 7 Plus A1784,Smartphone,29,,6.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/6-a-79-5-230x350.png,APPLE,iPhone 8 A1905,Smartphone,29,,6.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/6-a-79-4-230x350.png,APPLE,iPhone 8 Plus A1897,Smartphone,29,,6.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/4-a-59-7-230x350.png,APPLE,iPhone X A1901,Smartphone,29,,4.8
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/4-a-59-5-230x350.png,APPLE,iPhone XS Max A2101,Smartphone,29,,4.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/6-a-79-5-1-230x350.png,APPLE,A1466,Laptop,6,,7
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/6-a-79-8-230x350.png,APPLE,A1932,Laptop,6,,6.5
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/6-a-79-4-1-230x350.png,APPLE,A1989,Laptop,6,,6.2
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/6-a-79-3-1-230x350.png,APPLE,A2141,Laptop,6,,6.3
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/4-a-59-2-1-230x350.png,APPLE,A2159,Laptop,6,,5.6
https://www.indicereparabilite.fr/wp-content/uploads/2021/03/6-a-79-2-1-230x350.png,APPLE,A2179,Laptop,6,,6.4
